incident_id,incident_status,report_type,report_date,owner_name,regulated_entity_name,county,event_type,event_start,event_end,ep_name,epn,contaminant,est_quantity,units,emission_limit,limit_units,authorization,latitude,longitude,geocode_source
246862,CLOSED,FINAL,11/22/2016,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,11/10/2016 9:09,11/10/2016 14:50,Recycle Water Tank Scrubber,70K515,Hydrogen cyanide,4.183,POUNDS,0.1,LBS/HR,38336,29.18161,-95.4993375,county_centroid
247537,CLOSED,FINAL,12/5/2016,ROHM AND HAAS TEXAS INCORPORATED,ROHM AND HAAS TEXAS DEER PARK PLANT,HARRIS,EMISSIONS EVENT,11/21/2016 10:10,11/21/2016 10:30,N-7,N-UP,Hydrogen cyanide,112.5,POUNDS,0,,No specific authorizations for this facility,29.732399,-95.104035,mapbox
247992,CLOSED,FINAL,12/20/2016,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,12/13/2016 8:00,12/13/2016 8:01,HMD MSS Fugitives,04FUG-MSS,Hydrogen cyanide,0.0001,POUNDS,10,POUNDS,NSR 23271,28.68846258,-96.94182773,census
248863,CLOSED,FINAL,12/30/2016,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,12/16/2016 17:23,12/16/2016 18:01,ADN Operating Flare,10FLR-005,Hydrogen cyanide,1,POUNDS,0,,NSR 7186,28.68846258,-96.94182773,census
249739,CLOSED,FINAL,1/13/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/2/2017 21:29,1/2/2017 21:58,BUILDING 3030 FUGITIVES,FH401,Hydrogen cyanide,4.02,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
250820,CLOSED,FINAL,1/19/2017,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,1/7/2017 7:45,1/7/2017 17:30,FCCU3 Wet Gas Scrubber (WGS),FCCU3WGS,Hydrogen cyanide,1e-05,POUNDS,6117.32,LBS/HR,21.2 lbs of total 21.2 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,29.756373,-94.991395,mapbox
251300,CLOSED,FINAL,2/14/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/26/2017 23:35,2/1/2017 11:52,ADN Operating Flare,PH3,Hydrogen cyanide,0.02,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
251300,CLOSED,FINAL,2/14/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/26/2017 23:35,2/1/2017 11:52,AMMONIA FLARE,FH70,Hydrogen cyanide,0.31,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
251300,CLOSED,FINAL,2/14/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/26/2017 23:35,2/1/2017 11:52,BUILDING 3092 FUGITIVES,PA406,Hydrogen cyanide,0.01,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
251300,CLOSED,FINAL,2/14/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/26/2017 23:35,2/1/2017 11:52,LAB FLARE 2,FL-21,Hydrogen cyanide,0.1,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
251300,CLOSED,FINAL,2/14/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/26/2017 23:35,2/1/2017 11:52,LOADING FLARE (3090 FLARE),FH63,Hydrogen cyanide,0.01,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
251300,CLOSED,FINAL,2/14/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/26/2017 23:35,2/1/2017 11:52,Start-Up Flare,PH2,Hydrogen cyanide,0.6,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
252210,CLOSED,FINAL,2/22/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,2/10/2017 9:41,2/10/2017 10:39,North ADN Boiler,PF41,Hydrogen cyanide,0.15,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
254297,CLOSED,FINAL,4/6/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,3/21/2017 7:00,3/21/2017 8:39,Tank Depressure (MSS),04TANK-OPEN,Hydrogen cyanide,0.3,POUNDS,10,POUNDS,23271,28.68846258,-96.94182773,census
254685,CLOSED,FINAL,4/3/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,3/23/2017 14:56,3/23/2017 20:07,Ammonia Flare,PH70,Hydrogen cyanide,0.43,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
254685,CLOSED,FINAL,4/3/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,3/23/2017 14:56,3/23/2017 20:07,Start-Up Flare,PH2,Hydrogen cyanide,0.7,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
255100,CLOSED,FINAL,4/12/2017,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,3/29/2017 14:32,3/29/2017 23:20,FCCU3 Wet Gas Scrubber,FCCU3WGS,Hydrogen cyanide,1e-05,POUNDS,6117.32,LBS/HR,5.73 lbs of total 5.73 lbs authorized under Permit #18287/PSD-TX-730M4/PAL7.,29.756373,-94.991395,mapbox
256287,CLOSED,FINAL,4/28/2017,VALERO REFINING-TEXAS LP,VALERO REFINING TEXAS CITY REFINERY,GALVESTON,EMISSIONS EVENT,4/12/2017 9:45,4/14/2017 18:10,FCCU Regenerator Vent,EG-001,Hydrogen cyanide,126.7,POUNDS,94.11,LBS/HR,Permit Number: 39142,29.36751,-94.9088,mapbox
258318,CLOSED,FINAL,6/13/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,5/30/2017 14:00,5/30/2017 15:00,Low Boiler Waste Tank,10PRC,Hydrogen cyanide,0.01,POUNDS,10,POUNDS,NSR Permit 7186,28.68846258,-96.94182773,census
259471,CLOSED,FINAL,6/16/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,6/3/2017 17:12,6/4/2017 0:47,Ammonia Flare,PH70,Hydrogen cyanide,0.79,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
259471,CLOSED,FINAL,6/16/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,6/3/2017 17:12,6/4/2017 0:47,Start-Up Flare,PH2,Hydrogen cyanide,0.28,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
260389,CLOSED,FINAL,6/29/2017,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,6/14/2017 20:32,6/14/2017 21:36,Absorber Column 31D2,,Hydrogen cyanide,34.1,POUNDS,0,,No specific emissions authorization,29.18161,-95.4993375,county_centroid
260617,CLOSED,FINAL,7/1/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,6/19/2017 23:49,6/20/2017 2:53,Ammonia Flare,PH70,Hydrogen cyanide,2.3,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
260617,CLOSED,FINAL,7/1/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,6/19/2017 23:49,6/20/2017 2:53,Start-Up Flare,PH2,Hydrogen cyanide,3.3,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
260618,CLOSED,FINAL,7/13/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,6/21/2017 10:30,6/21/2017 11:30,OCT,11PRC,Hydrogen cyanide,0.02,POUNDS,10,POUNDS,'No specific emissions authorizations for this facility',28.68846258,-96.94182773,census
266277,CLOSED,FINAL,10/15/2019,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,8/27/2017 4:00,10/4/2017 17:00,FCCU2 Wet Gas Scrubber,FCCU2WGS,Hydrogen cyanide,3953.4,POUNDS,6117.32,LBS/HR,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,29.756373,-94.991395,mapbox
266277,CLOSED,FINAL,10/15/2019,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,8/27/2017 4:00,10/4/2017 17:00,FCCU3 Wet Gas Scrubber,FCCU3WGS,Hydrogen cyanide,195.89,POUNDS,6117.32,LBS/HR,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,29.756373,-94.991395,mapbox
266565,CLOSED,FINAL,9/29/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,8/30/2017 4:22,9/17/2017 5:50,ADN Operating Flare,PH3,Hydrogen cyanide,0.84,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
266565,CLOSED,FINAL,9/29/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,8/30/2017 4:22,9/17/2017 5:50,Ammonia Flare,PH70,Hydrogen cyanide,2.55,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
266565,CLOSED,FINAL,9/29/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,8/30/2017 4:22,9/17/2017 5:50,Start-Up Flare,PH2,Hydrogen cyanide,1.78,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
267398,CLOSED,FINAL,9/18/2017,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,9/9/2017 11:17,9/9/2017 11:26,Absorber Column 31D2,,Hydrogen cyanide,1.3,POUNDS,0,,No specific emissions authorization,29.18161,-95.4993375,county_centroid
268348,CLOSED,FINAL,10/6/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,9/22/2017 2:07,9/22/2017 11:12,Ammonia Flare,PH70,Hydrogen cyanide,0.9,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
268348,CLOSED,FINAL,10/6/2017,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,9/22/2017 2:07,9/22/2017 11:12,Start-Up Flare,PH2,Hydrogen cyanide,4.54,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
268369,CLOSED,FINAL,10/9/2017,ALON USA LP,ALON USA BIG SPRING REFINERY,HOWARD,EMISSIONS EVENT,9/22/2017 21:19,9/23/2017 18:45,FCCU ESP ByPass Stack,06ESPPCVBP,Hydrogen cyanide,114.46,POUNDS,0,,No specific emissions authorization for this TCEQ established FIN. this notification is pursuant to 30TAC101.201 & 40CFR355.40,32.26997466,-101.4218318,census
268453,CLOSED,FINAL,10/13/2017,ALON USA LP,ALON USA BIG SPRING REFINERY,HOWARD,MAINTENANCE,9/27/2017 15:12,9/28/2017 20:55,FCCU ESP Bypass Stack,06ESPPCVBP,Hydrogen cyanide,79.84,POUNDS,0,,NSR 49154,32.26997466,-101.4218318,census
270674,CLOSED,FINAL,11/2/2017,INEOS NITRILES USA LLC,INEOS GREEN LAKE PLANT,CALHOUN,EMISSIONS EVENT,10/20/2017 0:00,10/20/2017 9:30,Crude/Off Spec. AN Tank B,S-9A,Hydrogen cyanide,84.18,POUNDS,10,POUNDS,CERCLA RQ,28.570485,-96.829375,mapbox
271626,CLOSED,FINAL,11/14/2017,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,10/31/2017 14:06,10/31/2017 15:31,Absorber Column 30D2,,Hydrogen cyanide,24.8,POUNDS,0,,'No specific emissions authorizations for this facility',29.18161,-95.4993375,county_centroid
271626,CLOSED,FINAL,11/14/2017,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,10/31/2017 14:06,10/31/2017 15:31,Absorber Column 31D2,,Hydrogen cyanide,47.3,POUNDS,0,,'No specific emissions authorizations for this facility,29.18161,-95.4993375,county_centroid
275608,CLOSED,FINAL,1/16/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/3/2018 5:06,1/3/2018 14:02,Ammonia Flare,PH70,Hydrogen cyanide,0.66,POUNDS,4.68,LBS/HR,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
276552,CLOSED,FINAL,1/26/2018,ROHM AND HAAS TEXAS INCORPORATED,ROHM AND HAAS TEXAS DEER PARK PLANT,HARRIS,EMISSIONS EVENT,1/16/2018 14:07,1/16/2018 15:06,N5 Flare,N 17,Hydrogen cyanide,19.95,POUNDS,23.98,LBS/HR,NSR 723 / Title V 02233,29.732399,-95.104035,mapbox
276554,CLOSED,FINAL,2/7/2018,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,1/16/2018 14:22,1/21/2018 6:00,Fluid Catalytic Cracking Unit 3 Wet Gas Scrubber,FCCU3WGS,Hydrogen cyanide,21.6,POUNDS,6117.32,LBS/HR,10.6 lbs of the total 10.6 are authorized under Permit #18287/PSD-TX-730M4/PAL7.,29.756373,-94.991395,mapbox
279273,CLOSED,FINAL,3/9/2018,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,2/24/2018 15:11,2/24/2018 16:25,Acrylonitrile Unit 3 Absorber Column,,Hydrogen cyanide,31.18,POUNDS,0,,18251,29.18161,-95.4993375,county_centroid
282586,CLOSED,FINAL,5/4/2018,VALERO REFINING-TEXAS LP,VALERO REFINING TEXAS CITY REFINERY,GALVESTON,EMISSIONS EVENT,4/19/2018 16:50,4/23/2018 5:08,FCCU Regenerator Vent,EG-001,Hydrogen cyanide,0.04,POUNDS,67.7,LBS/HR,Permit Number: 39142,29.36751,-94.9088,mapbox
285861,CLOSED,FINAL,6/21/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,6/7/2018 5:05,6/7/2018 5:40,BUILDING 3030 FUGITIVES,FH401,Hydrogen cyanide,7.1,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
287126,CLOSED,FINAL,7/6/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,6/24/2018 3:30,6/24/2018 5:05,ADN Operating Flare,PH3,Hydrogen cyanide,1.15,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
293945,CLOSED,FINAL,10/22/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,10/9/2018 22:00,10/10/2018 0:00,CAT PURGE TANK,10TFX008,Hydrogen cyanide,0.01,POUNDS,0,,NSR Permit 7186,28.68846258,-96.94182773,census
293945,CLOSED,FINAL,10/22/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,10/9/2018 22:00,10/10/2018 0:00,HCN Vent Scrubber,10VNT255,Hydrogen cyanide,339,POUNDS,0,,NSR Permit 7186,28.68846258,-96.94182773,census
293945,CLOSED,FINAL,10/22/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,10/9/2018 22:00,10/10/2018 0:00,LO BOIL FEED TK,10TFX006D,Hydrogen cyanide,0.01,POUNDS,0,,NSR Permit 7186,28.68846258,-96.94182773,census
299069,CLOSED,FINAL,12/24/2018,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,12/11/2018 19:30,12/12/2018 10:00,Atmosphere,Atmosphere,Hydrogen cyanide,0.11,POUNDS,0,,none,28.68846258,-96.94182773,census
299857,CLOSED,FINAL,1/21/2019,EXXONMOBIL OIL CORPORATION,EXXONMOBIL BEAUMONT REFINERY,JEFFERSON,EMISSIONS EVENT,1/5/2019 19:25,1/7/2019 15:30,FCCU Scrubber Stack,06STK_003,Hydrogen cyanide,2.01,POUNDS,18.19,LBS/HR,NSR Permit 49138,30.065081,-94.073392,mapbox
301003,CLOSED,FINAL,2/1/2019,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,1/20/2019 13:00,1/21/2019 1:59,FCCU-3 Wet Gas Scrubber,FCCU3WGS,Hydrogen cyanide,2.22,POUNDS,6117.32,LBS/HR,2.22 lbs of the total 2.22 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7.,29.756373,-94.991395,mapbox
301805,CLOSED,FINAL,2/11/2019,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,1/28/2019 23:57,1/29/2019 1:53,Ammonia Startup Flare,10FLR-104,Hydrogen cyanide,0.2,POUNDS,0,,No specific emissions authorizations for this facility,28.68846258,-96.94182773,census
308158,CLOSED,FINAL,5/23/2019,ROHM AND HAAS TEXAS INCORPORATED,ROHM AND HAAS TEXAS DEER PARK PLANT,HARRIS,EMISSIONS EVENT,5/9/2019 22:40,5/10/2019 5:05,N 3/4 Safety Vent Stack,N-8,Hydrogen cyanide,59,POUNDS,0.58,LBS/HR,NSR 723,29.732399,-95.104035,mapbox
310598,CLOSED,FINAL,6/20/2019,CYANCO INTERNATIONAL LLC,SODIUM CYANIDE MANUFACTURING PLANT,BRAZORIA,EMISSIONS EVENT,6/8/2019 16:15,6/9/2019 10:15,Leak fugitive (Railcar Valve),7,Ammonia,630,POUNDS,0,,136184,29.424772,-95.224432,city_centroid
311126,CLOSED,FINAL,6/24/2019,EXXONMOBIL OIL CORPORATION,EXXONMOBIL BEAUMONT REFINERY,JEFFERSON,EMISSIONS EVENT,6/11/2019 7:14,6/11/2019 16:05,FCCU Scrubber Stack,06STK_003,Hydrogen cyanide,30.17,POUNDS,18.19,LBS/HR,NSR Permit 49138,30.065081,-94.073392,mapbox
312695,CLOSED,FINAL,7/8/2019,EXXONMOBIL OIL CORPORATION,EXXONMOBIL BEAUMONT REFINERY,JEFFERSON,EMISSIONS EVENT,6/24/2019 14:41,6/25/2019 13:45,FCCU Scrubber Stack,06STK_003,Hydrogen cyanide,21.74,POUNDS,18.19,LBS/HR,Permit 49138,30.065081,-94.073392,mapbox
313413,CLOSED,FINAL,7/12/2019,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,6/28/2019 21:30,6/28/2019 21:33,AOG Vent Stack Piping,,Hydrogen cyanide,37.4,POUNDS,0,,18251,29.18161,-95.4993375,county_centroid
314256,CLOSED,FINAL,7/15/2019,MHBA CB LLLP,MHBA CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,7/4/2019 3:50,7/4/2019 5:30,44S3 rupture disc,44S3,Hydrogen cyanide,6.6,POUNDS,0,,8372,29.044715,-95.564665,city_centroid
314316,CLOSED,FINAL,7/17/2019,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,7/4/2019 1:44,7/4/2019 7:04,Acrylonitrile Unit 2 Waste Heat Boiler,30H5,Hydrogen cyanide,411.5,POUNDS,0,,18251,29.18161,-95.4993375,county_centroid
314316,CLOSED,FINAL,7/17/2019,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,7/4/2019 1:44,7/4/2019 7:04,Acrylonitrile Unit 3 Waste Heat Boiler,31H4,Hydrogen cyanide,8.6,POUNDS,0,,18251,29.18161,-95.4993375,county_centroid
314316,CLOSED,FINAL,7/17/2019,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,7/4/2019 1:44,7/4/2019 7:04,AN 7 Waste Heat Boiler,70Z401,Hydrogen cyanide,0.9,POUNDS,0,,38336,29.18161,-95.4993375,county_centroid
316454,CLOSED,FINAL,8/1/2019,EXXONMOBIL OIL CORPORATION,EXXONMOBIL BEAUMONT REFINERY,JEFFERSON,EMISSIONS EVENT,7/18/2019 23:00,7/19/2019 1:04,FCCU Scrubber Stack,06STK_003,Hydrogen cyanide,6.84,POUNDS,18.19,LBS/HR,NSR Permit 49138,30.065081,-94.073392,mapbox
319583,CLOSED,FINAL,9/9/2019,EXXONMOBIL OIL CORPORATION,EXXONMOBIL BEAUMONT REFINERY,JEFFERSON,EMISSIONS EVENT,8/25/2019 13:30,8/26/2019 19:30,FCCU Scrubber Stack,06STK_003,Hydrogen cyanide,0.12,POUNDS,18.19,LBS/HR,Permit 49138,30.065081,-94.073392,mapbox
320675,CLOSED,FINAL,9/24/2019,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,8/27/2019 4:00,9/10/2019 21:06,Start-Up Flare,PH2,Hydrogen cyanide,754,POUNDS,165.17,LBS/HR,NSR 1302 (MSS),30.05703471,-93.7577447,census
320355,CLOSED,FINAL,9/19/2019,EXXONMOBIL OIL CORPORATION,EXXONMOBIL BEAUMONT REFINERY,JEFFERSON,EMISSIONS EVENT,9/5/2019 17:59,9/5/2019 22:00,FCCU Scrubber Stack,06STK_003,Hydrogen cyanide,0.15,POUNDS,18.19,LBS/HR,NSR Permit 49138,30.065081,-94.073392,mapbox
320931,CLOSED,FINAL,9/27/2019,CYANCO INTERNATIONAL LLC,SODIUM CYANIDE MANUFACTURING PLANT,BRAZORIA,EMISSIONS EVENT,9/15/2019 16:00,9/16/2019 3:00,Leak fugitive (Railcar Valve),7,Ammonia,32.2,POUNDS,100,POUNDS,136184,29.424772,-95.224432,city_centroid
321402,CLOSED,FINAL,9/24/2019,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,9/23/2019 11:30,9/23/2019 12:30,MSS Emissions in the ADN Area,10MSS-001,Hydrogen cyanide,0.0008,POUNDS,164.93,LBS/HR,NSR Permit 7146,28.68846258,-96.94182773,census
321833,CLOSED,FINAL,10/10/2019,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,9/28/2019 0:00,9/28/2019 0:09,Quench Tank,,Hydrogen cyanide,117,POUNDS,0,,18251,29.18161,-95.4993375,county_centroid
323814,CLOSED,FINAL,11/12/2019,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,10/29/2019 16:30,10/29/2019 23:17,Building 3030/3032 Fugitives,PH401,Hydrogen cyanide,7.11,POUNDS,3.6,LBS/HR,NSR Permit 1302,30.05703471,-93.7577447,census
323814,CLOSED,FINAL,11/12/2019,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,10/29/2019 16:30,10/29/2019 23:17,Start-Up Flare,PH2,Hydrogen cyanide,1.56,POUNDS,165.17,LBS/HR,NSR Permit 1302 (MSS only),30.05703471,-93.7577447,census
325563,CLOSED,FINAL,12/5/2019,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,11/22/2019 5:42,11/30/2019 13:42,ADN Fugitives,10FUG,Hydrogen cyanide,0.1,POUNDS,0,,No specific emissions authorizations for this facility during an upset.,28.68846258,-96.94182773,census
327288,CLOSED,FINAL,1/16/2020,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,1/6/2020 7:00,1/6/2020 7:01,HCN Tank Farm Scrubber,237,Hydrogen cyanide,1e-05,POUNDS,0.0009,LBS/HR,8052,29.71648,-95.09278,mapbox
328276,CLOSED,FINAL,1/28/2020,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/14/2020 14:55,1/14/2020 16:55,North ADN Boiler,PF41,Hydrogen cyanide,48,POUNDS,0,,N/A,30.05703471,-93.7577447,census
328480,CLOSED,FINAL,1/28/2020,LUCITE INTERNATIONAL INC,MCA BEAUMONT SITE,JEFFERSON,EMISSIONS EVENT,1/15/2020 20:30,1/16/2020 20:15,HCN Fugitive Emissions,ACR-PROCFUG,Hydrogen cyanide,33.687,POUNDS,0.09,POUNDS,NSR Permit 1743,30.01071425,-94.03442144,census
332011,CLOSED,FINAL,4/15/2020,ALON USA GP INC,ALON USA BIG SPRING REFINERY,HOWARD,MAINTENANCE,3/17/2020 16:00,4/1/2020 16:00,ESP  Bypass Stack,06ESPPCVBP,Hydrogen cyanide,125.61,POUNDS,10,POUNDS,None,32.26997466,-101.4218318,census
333760,CLOSED,FINAL,4/28/2020,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,4/16/2020 7:00,4/16/2020 8:00,311 South Organic Tank,11TFX-067,Hydrogen cyanide,0.02,POUNDS,0.02,LBS/HR,23271,28.68846258,-96.94182773,census
